y	X.1	X.2	X.3	X.4	X.5	X.6	X.7	X.8	X.9	X.10	X.11	X.12	X.13	X.14	X.15	X.16	X.17	X.18	X.19	X.20
-1	0.203647700604051	0.0248084182385355	0.805678856326267	0.323191441129893	0.842982787638903	0.278791850432754	0.420236319769174	0.355140987318009	0.584169937064871	0.288883231813088	0.557206269819289	0.484382874099538	0.864686836488545	0.0901982381474227	0.755302789155394	0.423575512133539	0.62769907200709	0.37267937627621	0.980448079062626	0.362806669203565
-1	0.0196734135970473	0.971509145805612	0.920478286920115	0.3751303285826	0.557735154870898	0.265163969481364	0.0317767774686217	0.552336169639602	0.0157369503285736	0.834005964687094	0.132520217681304	0.0771027337759733	0.356202930212021	0.327407165430486	0.129065445857123	0.733595206635073	0.906884039286524	0.0901968022808433	0.226018163841218	0.749739636201411
1	0.797993005951867	0.929320940747857	0.653636050643399	0.733514780178666	0.608040269464254	0.849600435234606	0.209880275418982	0.76510077342391	0.290102144470438	0.490834023104981	0.166779723018408	0.366650986718014	0.888391900807619	0.201970698079094	0.881671336945146	0.83090271288529	0.666953545296565	0.453682997729629	0.017041536513716	0.772939875489101
-1	0.274318896699697	0.555484855547547	0.649342495948076	0.185734784696251	0.187675599241629	0.556518764002249	0.550602011848241	0.604607830755413	0.443892786279321	0.217523043509573	0.961034396663308	0.126708063995466	0.212571626529098	0.502036712132394	0.204212384996936	0.905395868234336	0.990891554625705	0.951112329261377	0.893796050455421	0.818554983707145
1	0.166609104024246	0.645229396177456	0.694665486225858	0.234534371877089	0.467966577969491	0.676869343733415	0.740252527641132	0.886031837901101	0.509346367092803	0.907371489331126	0.862178255803883	0.857180644990876	0.933324876241386	0.629778528353199	0.0627483988646418	0.567887265933678	0.279403240885586	0.381953384028748	0.796855765627697	0.605634047882631
1	0.170151718193665	0.876456046011299	0.282619585283101	0.846513819880784	0.647974488791078	0.901693325489759	0.167775563430041	0.78389555378817	0.885611321311444	0.247526044258848	0.880578528856859	0.911444210447371	0.953144578961655	0.900992664974183	0.895462724613026	0.438178736716509	0.218379928031936	0.423101573716849	0.868304985575378	0.964737513801083
1	0.4885059366934	0.856760896975175	0.451231678482145	0.947321398183703	0.18311637151055	0.116347554139793	0.368186940904707	0.881823771633208	0.741565373726189	0.604070611996576	0.468820985872298	0.444974847137928	0.117830267408863	0.194532854249701	0.907175582833588	0.0400063921697438	0.858919028425589	0.342984641436487	0.744325289968401	0.991512491833419
1	0.711409077281132	0.968180189374834	0.250333831412718	0.64018720923923	0.173097280785441	0.621799910906702	0.778173526283354	0.343042343622074	0.554524611448869	0.37246656161733	0.637148305075243	0.646143883699551	0.857760957442224	0.676233411300927	0.569258425617591	0.40859971800819	0.917033676058054	0.00940644019283354	0.661156954942271	0.693106628488749
1	0.591934921452776	0.702169279335067	0.536883232882246	0.268725078785792	0.681945172604173	0.785787379136309	0.0416631775442511	0.74895038921386	0.0406847423873842	0.799920980352908	0.26805607881397	0.804638710804284	0.077533146366477	0.670609131921083	0.793669770937413	0.870244254590943	0.915200677700341	0.315961254062131	0.146310711279511	0.401145779993385
1	0.517156876856461	0.993792320601642	0.256033065728843	0.895056379027665	0.314169100718573	0.631747651379555	0.70711925579235	0.665171092841774	0.118965144036338	0.690357553074136	0.171236950904131	0.591222296236083	0.294456783216447	0.618895829189569	0.410591453779489	0.300704664783552	0.500195641769096	0.00687497691251338	0.0870010741055012	0.325744000263512
1	0.381627685856074	0.540615095524117	0.360216594068334	0.64971126196906	0.917505903868005	0.0381719772703946	0.60330869583413	0.88010304630734	0.724132621195167	0.395836986601353	0.411227510077879	0.868786917068064	0.313031664816663	0.767540293047205	0.964089605025947	0.0329946207348257	0.69597054226324	0.319150629919022	0.356173295993358	0.281027815537527
-1	0.834778329590335	0.448706201743335	0.471504408633336	0.759947507176548	0.407746970187873	0.194351817248389	0.385133817326277	0.230442706029862	0.921907498501241	0.275316953426227	0.360590538242832	0.550349553348497	0.860231065424159	0.430585221853107	0.866646976675838	0.0145971630699933	0.256089735543355	0.930884230183437	0.323331827297807	0.388657408533618
1	0.249008050654083	0.909516320796683	0.359552492620423	0.982764619868249	0.513858897145838	0.278359310701489	0.179650566307828	0.574768016580492	0.189828350907192	0.812398434150964	0.738150021061301	0.190218792296946	0.722398160258308	0.915948249865323	0.0527388132177293	0.294929510680959	0.353454525815323	0.562918432289734	0.719893321860582	0.974078585393727
-1	0.540601027896628	0.0942292367108166	0.31170258205384	0.0257546266075224	0.695419633295387	0.356986642582342	0.338011567015201	0.413251806981862	0.848648512037471	0.602405689191073	0.176278102211654	0.957932029152289	0.772775734309107	0.677266351180151	0.312971071572974	0.175878833979368	0.341829713666812	0.396402676356956	0.952757629798725	0.84116348833777
-1	0.743839403614402	0.534757552668452	0.848159280372784	0.151841507293284	0.0980773102492094	0.0998563913162798	0.284825876122341	0.691132707288489	0.740354142384604	0.589199304115027	0.372824361082166	0.235220165224746	0.324827880365774	0.684826346114278	0.493706959532574	0.27196564595215	0.933222855208442	0.47710812324658	0.489540998823941	0.197092669550329
-1	0.0300118550658226	0.161837438354269	0.381372211501002	0.453398595796898	0.754421851132065	0.340993174351752	0.0776452063582838	0.955206723185256	0.0664472971111536	0.0241383912507445	0.163761345902458	0.423870972590521	0.230133404023945	0.772098316345364	0.945613228715956	0.0347095718607306	0.134893076727167	0.614217742579058	0.228178600082174	0.443408893188462
-1	0.344343504868448	0.347860109992325	0.859459146857262	0.187596533214673	0.877781410468742	0.377469092840329	0.193294318160042	0.0257303225807846	0.264642285415903	0.707065711030737	0.879409832879901	0.69248542515561	0.416610580636188	0.284885085420683	0.785993241705	0.885098216123879	0.446478852536529	0.276739127235487	0.283888718811795	0.406969164963812
-1	0.0613225530833006	0.00799260637722909	0.987596060382202	0.570851089432836	0.476329832803458	0.0427287688944489	0.285405942238867	0.832721443846822	0.271594024030492	0.849972179858014	0.40072087245062	0.889740945538506	0.9355009929277	0.591221616137773	0.0228978449013084	0.812795530306175	0.50805826112628	0.698077232111245	0.208300010999665	0.365675010951236
1	0.368979808874428	0.401344915386289	0.824275196995586	0.898161645280197	0.0638312590308487	0.242346234386787	0.795454376144335	0.663026524474844	0.460886667016894	0.880252646515146	0.503118706634268	0.084695294033736	0.825637204805389	0.34773323033005	0.129876710474491	0.382634001085535	0.706591469235718	0.378978983266279	0.0325131914578378	0.235002011293545
-1	0.407593560405076	0.588350692996755	0.290637761820108	0.188545940676704	0.24315218324773	0.821880771545693	0.762324812822044	0.111268726643175	0.165786967379972	0.800875544548035	0.514976816484705	0.151097916997969	0.602741596288979	0.0271002331282943	0.131542396731675	0.792433539638296	0.287236480042338	0.869098033756018	0.69660934060812	0.476370331365615
-1	0.914336755406111	0.875976233975962	0.0720360127743334	0.0542375049553812	0.00589555106125772	0.00409845076501369	0.211817081086338	0.879697564058006	0.753081144299358	0.376921839313582	0.03625921998173	0.514677775092423	0.278593488503247	0.739851030521095	0.7143079189118	0.130477980710566	0.759396594250575	0.567971426993608	0.00157532352022827	0.0665963583160192
-1	0.888705248013139	0.708542598644271	0.558888418832794	0.209667591610923	0.97500201757066	0.838202964281663	0.0941374602261931	0.124415320809931	0.447156241163611	0.0515449324157089	0.692524701124057	0.865269495174289	0.529429521178827	0.595677797216922	0.391650969395414	0.808022385230288	0.583553640404716	0.384455376071855	0.474742400459945	0.00438830722123384
-1	0.983732176246122	0.193594260374084	0.182447927305475	0.86912688985467	0.239618829917163	0.795320561854169	0.835425663040951	0.0740561301354319	0.0830742488615215	0.693352854577824	0.235594689147547	0.721129751298577	0.690259486204013	0.608805123018101	0.393699866021052	0.243120352970436	0.0200878113973886	0.31051224260591	0.430590419797227	0.602698007598519
1	0.477195278741419	0.381765494355932	0.0844999002292752	0.540226126089692	0.563414425356314	0.141095259459689	0.504422368947417	0.872401548316702	0.573241757927462	0.981414111563936	0.784325714688748	0.0919918087311089	0.456936198985204	0.737330751959234	0.448702042223886	0.768067189026624	0.917512656655163	0.57707051304169	0.330384434433654	0.312117812689394
1	0.693508233409375	0.193059137091041	0.248142116470262	0.984553124755621	0.386890442576259	0.620550268562511	0.996533814584836	0.356902308063582	0.940020485082641	0.938183409161866	0.158728691982105	0.75299457856454	0.397354068001732	0.398152105975896	0.513196439482272	0.899983887095004	0.0590012255124748	0.542349993484095	0.319017222383991	0.77247822121717
1	0.42574646230787	0.816977369831875	0.906543316785246	0.928419838426635	0.257517409510911	0.345270485151559	0.285248506115749	0.302648949669674	0.821752859978005	0.727007871726528	0.321110480930656	0.903158334083855	0.0724850934930146	0.910331686260179	0.231732117244974	0.262236290145665	0.109420665772632	0.916670670034364	0.718555597122759	0.543093228712678
-1	0.784166532801464	0.0101429668720812	0.85614666598849	0.665764207718894	0.331669324077666	0.476858594920486	0.446151921758428	0.271661312785	0.207724719773978	0.932019611587748	0.323412344092503	0.2847608292941	0.916548906825483	0.928652680944651	0.709640195826069	0.936972828581929	0.835214771796018	0.373318134341389	0.115556400036439	0.52676365734078
1	0.842695987317711	0.363609035965055	0.782095688628033	0.457998605212197	0.434146591462195	0.762485631043091	0.641389914555475	0.268132571130991	0.445494994521141	0.288942207815126	0.111226579872891	0.00589397293515503	0.124690271215513	0.0451005019713193	0.42088361014612	0.386162664974108	0.779116095742211	0.680212556617334	0.816816923674196	0.421364547684789
1	0.183472146512941	0.728681493550539	0.244338953401893	0.885159054072574	0.365769602125511	0.822924930602312	0.457778811454773	0.62546708364971	0.1994377898518	0.596264343243092	0.264872503001243	0.606556674931198	0.714616402285174	0.0242320713587105	0.126936737215146	0.0735083294566721	0.993594827596098	0.458386815618724	0.39774594665505	0.147457001265138
-1	0.528539601247758	0.398965224390849	0.313855189131573	0.0366037248168141	0.782391678774729	0.21185198565945	0.226670153206214	0.660818976117298	0.573658095439896	0.141595626715571	0.265706198522821	0.0146782351657748	0.999704481102526	0.217621212359518	0.861862280871719	0.880829732166603	0.518628119723871	0.542590750847012	0.289322606520727	0.168210173491389
1	0.702947550453246	0.874929311918095	0.128475250909105	0.848891340196133	0.4843212608248	0.413445043377578	0.089463880751282	0.86430075392127	0.847301287343726	0.338955908082426	0.609458474675193	0.293930949177593	0.529831032501534	0.821242330828682	0.88248258153908	0.844029605854303	0.373010501964018	0.629866240080446	0.33060375158675	0.590799617115408
1	0.913272760109976	0.135716364020482	0.929947183467448	0.706611683825031	0.752662812592462	0.582372665172443	0.385751832043752	0.152447567554191	0.222392704105005	0.792017797240987	0.755533068673685	0.87701872154139	0.349460351280868	0.423181812977418	0.953898767242208	0.337980628712103	0.361688865814358	0.308612947585061	0.558143755188212	0.396841819630936
-1	0.259173918282613	0.115147814154625	0.136842572828755	0.743403586791828	0.812451399164274	0.839677543379366	0.671161193167791	0.342357838526368	0.546056184452027	0.0209167473949492	0.949037376325577	0.656382310437039	0.18135653808713	0.440748666645959	0.616165754850954	0.159553922479972	0.590095213148743	0.523396988399327	0.239639260806143	0.53703717328608
1	0.792624769965187	0.19672909239307	0.585483640432358	0.623274679295719	0.175556776346639	0.904570353450254	0.238483034074306	0.989406575681642	0.494236788246781	0.171905631199479	0.980213220231235	0.0498582040891051	0.684638034785166	0.620618427870795	0.3949318761006	0.417873213998973	0.507597204996273	0.273034454789013	0.323584905592725	0.961649613454938
-1	0.614469551481307	0.057053348980844	0.155553098069504	0.977894335985184	0.359442865941674	0.0272190368268639	0.831753519829363	0.992040042998269	0.595413885312155	0.259995951550081	0.0587973708752543	0.42599108396098	0.169219744857401	0.892028363887221	0.214316756464541	0.124826816609129	0.566628738073632	0.741076870821416	0.566783704329282	0.860185921192169
-1	0.700620528310537	0.587422257522121	0.644778803223744	0.693796328967437	0.0745292748324573	0.32170134386979	0.0373471607454121	0.753888254752383	0.508236384252086	0.416867141379043	0.908508507302031	0.480185802094638	0.135634128469974	0.850556163582951	0.729914881754667	0.551755458582193	0.567670504795387	0.630038378294557	0.68137718248181	0.692148613044992
-1	0.107933233957738	0.74317543185316	0.659198737703264	0.863160582026467	0.23301481991075	0.146235771942884	0.404608676442876	0.876751503208652	0.0821405882015824	0.521461306372657	0.314929370535538	0.739807078382	0.100553347496316	0.70103532075882	0.0903182292822748	0.873226517811418	0.771383553510532	0.923433847958222	0.0303881168365479	0.935655899578705
1	0.333865793189034	0.583126855781302	0.981023641536012	0.193288499722257	0.438409899361432	0.287267414154485	0.487851707963273	0.627067149849609	0.836999509250745	0.26576898782514	0.304785935906693	0.661025211680681	0.833649687701836	0.0849643140099943	0.842835896415636	0.586806408362463	0.601273695006967	0.400841092923656	0.676891206530854	0.609683587215841
1	0.324131608242169	0.291362569667399	0.68358251452446	0.766206064959988	0.9600912227761	0.813373828539625	0.533056295244023	0.632465191651136	0.936502644093707	0.348430273588747	0.977754913503304	0.749040992697701	0.502798171015456	0.931952643906698	0.968487057136372	0.470259122084826	0.198992278426886	0.0121567610185593	0.465632571140304	0.785061408299953
1	0.565425756154582	0.997801941120997	0.998710233252496	0.996617360971868	0.302242459496483	0.228739132639021	0.971358296694234	0.0603595541324466	0.12498314678669	0.332986307097599	0.79788931668736	0.65375473536551	0.112204146105796	0.622096801642329	0.642735270783305	0.774037335533649	0.615651907166466	0.630044725956395	0.933260633610189	0.372374481987208
-1	0.203178191324696	0.698835608782247	0.00990626006387174	0.0808080134447664	0.465717871207744	0.999800799181685	0.358778859721497	0.675868776394054	0.518550601555035	0.96979748387821	0.579406927805394	0.344195454847068	0.428255923325196	0.347369754454121	0.902019354747608	0.125704627949744	0.559390795882791	0.854917130898684	0.843522348674014	0.553962937090546
-1	0.219704507384449	0.258798506809399	0.603668688330799	0.187778728781268	0.425965460948646	0.714307122630998	0.719296729192138	0.00846524070948362	0.850645824102685	0.832536546513438	0.625114613678306	0.448151576798409	0.700829659588635	0.0422253725118935	0.315022548194975	0.770192556316033	0.912623138865456	0.502826439915225	0.575611741980538	0.385164834558964
1	0.633115279255435	0.242150088772178	0.506484709214419	0.0989086395129561	0.865715282270685	0.770808086264879	0.630757472477853	0.376743561588228	0.89250903762877	0.0724744871258736	0.41244648816064	0.984807141823694	0.127252770820633	0.574547794880345	0.476660487707704	0.868964556138963	0.890515692299232	0.559347229078412	0.246766907628626	0.562406733632088
1	0.352520510321483	0.380862789228559	0.607897923793644	0.698711418081075	0.874719011597335	0.523044725414366	0.934176399838179	0.304173968732357	0.639677501982078	0.0131655654404312	0.832576275104657	0.626872268505394	0.683747000060976	0.0233490406535566	0.166292200097814	0.237596624996513	0.0261497700121254	0.877922421088442	0.622610268183053	0.866102591855451
1	0.856873234035447	0.330363617511466	0.836544176563621	0.166418461827561	0.49234962137416	0.417820915812626	0.604729981627315	0.919891788624227	0.621176676591858	0.765422732802108	0.145774679724127	0.0814636689610779	0.771506475983188	0.495502651901916	0.842081104638055	0.0744923730380833	0.705644534435123	0.16812387178652	0.227813969133422	0.708051566733047
1	0.950721567496657	0.964242246700451	0.999887541634962	0.109024158678949	0.221868293359876	0.603939166758209	0.689226571237668	0.263038728851825	0.716612671269104	0.663937595905736	0.440126745728776	0.941848837770522	0.465174956945702	0.741125551750883	0.147576595190912	0.906643226742744	0.989420120138675	0.780364810489118	0.909422720083967	0.53484950074926
-1	0.888031510869041	0.249101692112163	0.789978960296139	0.041221325751394	0.0676583868917078	0.571399560663849	0.998706205748022	0.340803967090324	0.783957158215344	0.111597499344498	0.413894581841305	0.432229782920331	0.733831216115505	0.106395797338337	0.906892078230157	0.907744673546404	0.7923925567884	0.127119787037373	0.784927077358589	0.542370653711259
1	0.0468587768264115	0.580648473463953	0.959772636182606	0.789316618815064	0.754617624916136	0.334126616828144	0.593340403167531	0.127819606801495	0.365571127505973	0.485557929379866	0.248464972013608	0.604264511493966	0.826214744476601	0.516181358136237	0.508376545272768	0.670768460258842	0.996861373074353	0.611285973340273	0.877741480479017	0.269252904690802
1	0.769040513783693	0.831256195669994	0.547600343357772	0.797210099408403	0.99653965770267	0.923118473496288	0.365148630924523	0.46489759744145	0.868105143774301	0.379894126206636	0.937082261312753	0.432727473322302	0.0780613666865975	0.827407064847648	0.962119596777484	0.885622162139043	0.703331150114536	0.685177577193826	0.394997351337224	0.0553398109041154
-1	0.230225422652438	0.204067441402003	0.785699081607163	0.879440999822691	0.316486537922174	0.0869757502805442	0.422050626715645	0.393787646200508	0.909077195916325	0.11286533717066	0.930316491983831	0.120578081114218	0.321627667173743	0.550986463204026	0.590238085249439	0.19018857460469	0.944569105515257	0.496784215327352	0.551937508396804	0.423920795088634
-1	0.315184117760509	0.0710285692475736	0.00741271558217704	0.223940304014832	0.228530679363757	0.328822549199685	0.856008652132004	0.627362389583141	0.498012366471812	0.509732316248119	0.593573878984898	0.486843920312822	0.824626461137086	0.677032026927918	0.828529208665714	0.436932066222653	0.461044437484816	0.131894388934597	0.0801054539624602	0.481722301105037
1	0.282669585896656	0.751070201164111	0.748897766461596	0.790037822211161	0.959759393474087	0.474062871420756	0.802360088331625	0.0513985289726406	0.70086480025202	0.230533418944106	0.65148273925297	0.636679681716487	0.397695120424032	0.643886624835432	0.444167819106951	0.757819986902177	0.475430425256491	0.531470673624426	0.0169748072512448	0.329098700312898
1	0.713195651303977	0.572900656610727	0.512374196201563	0.984422095119953	0.856606142828241	0.643261345336214	0.232791353482753	0.882011007284746	0.429197274148464	0.637680643470958	0.879830892430618	0.991541796829551	0.875061333877966	0.0491421334445477	0.231584668625146	0.679382165893912	0.623097523581237	0.340782367624342	0.608914762269706	0.367277809418738
-1	0.862137916730717	0.741908231750131	0.00693977507762611	0.0423930124379694	0.946967829484493	0.373658695491031	0.54726612358354	0.156798805575818	0.0526673158165067	0.48479092377238	0.0628361210692674	0.737248978111893	0.129065119894221	0.879544670460746	0.793429187266156	0.783043951960281	0.266170264454558	0.217097416054457	0.809716332470998	0.152417422505096
-1	0.10632352065295	0.075622578850016	0.368530936539173	0.336053199833259	0.487203438067809	0.756729746703058	0.522547253640369	0.39916516514495	0.756857310421765	0.794970487244427	0.311561545589939	0.161084139952436	0.68083292292431	0.219639804912731	0.547841290477663	0.162632298190147	0.00465301400981843	0.329980589216575	0.823107942938805	0.411066947504878
1	0.550327755743638	0.923359972657636	0.995158559177071	0.442041019443423	0.249053015373647	0.74240737548098	0.978083874331787	0.0514085586182773	0.175381747540087	0.35591221996583	0.954814410768449	0.738790690433234	0.593667623121291	0.845589358126745	0.661882893182337	0.0413469730410725	0.92258538142778	0.575003032572567	0.895366464043036	0.127350076334551
1	0.648369514383376	0.127685570856556	0.395976204192266	0.497746013337746	0.294612415600568	0.824704801663756	0.680046814028174	0.81177276535891	0.699094231240451	0.725008819019422	0.149620546959341	0.459753727773204	0.81047044461593	0.245175238000229	0.4932696884498	0.553658803924918	0.73181841080077	0.871279289713129	0.842889441875741	0.25450875563547
-1	0.234786699060351	0.766168663278222	0.190524214413017	0.0356486518867314	0.144091930473223	0.836006943834946	0.365007143234834	0.572651730850339	0.644835898419842	0.676314915064722	0.795602534431964	0.900156127056107	0.748162502190098	0.17291225027293	0.0765587850473821	0.875162328127772	0.608318695332855	0.339029058348387	0.0100851862225682	0.461651510326192
-1	0.0762972147203982	0.339200782356784	0.360975527204573	0.655554946046323	0.027074447600171	0.932135886745527	0.354706247569993	0.31257623503916	0.327139174332842	0.902449793182313	0.845962844789028	0.0278005539439619	0.177939255489036	0.952721359208226	0.921689086593688	0.441350761102512	0.456265858141705	0.196734667290002	0.572663105092943	0.831511967815459
1	0.923095042584464	0.118930512107909	0.438141520135105	0.406714053824544	0.812843817286193	0.994831032818183	0.285933800041676	0.777207138249651	0.914838505908847	0.752786367665976	0.342938515357673	0.339550665114075	0.651538515230641	0.0533440839499235	0.380862608319148	0.585012795869261	0.427147334441543	0.907844923203811	0.967906794510782	0.991883119801059
-1	0.147216692566872	0.557223822688684	0.315203248523176	0.357302757445723	0.843232291517779	0.876878468086943	0.583229262381792	0.233497775858268	0.657408467959613	0.281609721248969	0.0540909795090556	0.291545834392309	0.599239581730217	0.461740484694019	0.291009964887053	0.604934081668034	0.984270531218499	0.795901402598247	0.914218328194693	0.140063432976604
-1	0.822390374960378	0.13736740895547	0.00216741394251585	0.118415777105838	0.115938070695847	0.242845924338326	0.142737695947289	0.619481664383784	0.739075816934928	0.788072580937296	0.327638120157644	0.378910025348887	0.239424653816968	0.515982856741175	0.236143272835761	0.432395756710321	0.427537182811648	0.289283946156502	0.15946264914237	0.0520205995999277
-1	0.413518392248079	0.855887677753344	0.588129302253947	0.333909273147583	0.390032320050523	0.589708796935156	0.901406659279019	0.117366426158696	0.230571989668533	0.568664451129735	0.381959274644032	0.762353915255517	0.10496812267229	0.21301473188214	0.0194480114150792	0.320555616170168	0.868510740809143	0.698420786764473	0.357781681232154	0.449723126366735
1	0.61252060951665	0.84555095131509	0.726868433412164	0.471162777626887	0.922732178354636	0.799913914175704	0.205281045287848	0.131746568949893	0.898290318436921	0.885580958100036	0.455456232884899	0.890504340874031	0.815628879470751	0.795956997433677	0.765536045189947	0.721825370797887	0.527253216598183	0.894302593078464	0.77669507660903	0.50653290329501
-1	0.0681205017026514	0.284069678047672	0.992448723874986	0.596654524328187	0.105729088652879	0.0975798983126879	0.0518855829723179	0.295308398781344	0.600927292136475	0.280554093886167	0.606483906274661	0.969568450469524	0.438255895162001	0.411089304368943	0.00826149457134306	0.101866375887766	0.507527420297265	0.466386987827718	0.413825830211863	0.128190020564944
1	0.904132198076695	0.810083557153121	0.404567411635071	0.551235504215583	0.420434420229867	0.745062760310248	0.965335326967761	0.782484085531905	0.718872418627143	0.71228080173023	0.166405386291444	0.947738300543278	0.686767102451995	0.742384938756004	0.0706619741395116	0.78540778066963	0.564025867497548	0.776009042747319	0.131913031684235	0.343228649813682
1	0.879543198738247	0.899230887647718	0.932712010573596	0.986783016938716	0.894074371084571	0.474971364252269	0.216656059492379	0.547501448076218	0.387847549747676	0.216933780815452	0.912249392829835	0.786593619734049	0.697533934609964	0.103803536854684	0.209327931050211	0.860925846965984	0.060153994243592	0.917579745640978	0.258954172255471	0.253520757425576
1	0.197116872528568	0.976926211034879	0.515291843796149	0.975748222088441	0.90793815231882	0.741071006515995	0.314928787527606	0.165919198887423	0.0486482884734869	0.439166224794462	0.433987035183236	0.623985534301028	0.37423126376234	0.799933239119127	0.99066973477602	0.638096210546792	0.0398639247287065	0.706524937646464	0.244992837077007	0.491256601642817
-1	0.0694597107358277	0.590289335465059	0.236622818512842	0.623341939412057	0.423787530977279	0.839713956229389	0.695294048869982	0.90627797995694	0.487586389295757	0.0477741819340736	0.0604716867674142	0.46227112901397	0.663875823840499	0.076876119710505	0.844048191793263	0.956529870163649	0.0446837681811303	0.203672640724108	0.231833359459415	0.688783430494368
-1	0.157339573372155	0.651103080483153	0.204199694562703	0.47148062614724	0.987304236041382	0.176089984830469	0.323206717614084	0.654630894539878	0.672185788163915	0.660006413469091	0.603381861466914	0.312021140707657	0.449977656593546	0.552457220386714	0.865349885541946	0.175436861580238	0.710728610632941	0.578978303121403	0.958778466796502	0.99858680460602
-1	0.333456780062988	0.378731866599992	0.320230655604973	0.286450202343985	0.819109380943701	0.157224397407845	0.88831694656983	0.925501112360507	0.31353360414505	0.237776480615139	0.869952409993857	0.0889810847584158	0.87674307031557	0.00398146640509367	0.081171699333936	0.863691430306062	0.938957533333451	0.901227406226099	0.0892542647197843	0.817964425543323
-1	0.180061773629859	0.477513115154579	0.310451736673713	0.746195281390101	0.635950425639749	0.197913438081741	0.221770810661837	0.277019541244954	0.756183551158756	0.00377931608818471	0.321877165930346	0.190452940994874	0.798382370732725	0.89866762352176	0.827170444419608	0.946007801219821	0.281217837007716	0.701901072636247	0.249693856108934	0.384908215375617
-1	0.146482686745003	0.831429385580122	0.746310206362978	0.0686797546222806	0.0154534338507801	0.226330859819427	0.619858532445505	0.598329748958349	0.446271119872108	0.306191152893007	0.545056717703119	0.589564368361607	0.971800779225305	0.149481591768563	0.960082336096093	0.111171327531338	0.784899557009339	0.340644838986918	0.307372679468244	0.583282353822142
-1	0.290575438411906	0.810551963048056	0.746057917596772	0.491225543897599	0.977437670575455	0.451127319596708	0.029389213072136	0.236685807351023	0.213478570804	0.0677195952739567	0.640567657072097	0.091171566164121	0.157652646536008	0.842860114760697	0.367168539436534	0.821113440208137	0.763754122424871	0.227922039339319	0.149877709336579	0.774598270189017
1	0.936068888055161	0.708436321234331	0.989280897891149	0.661038334714249	0.90140704321675	0.95942188706249	0.58328074333258	0.792664795182645	0.0693407661747187	0.243470017099753	0.18753095716238	0.509617286734283	0.54867583909072	0.718983460450545	0.56759371701628	0.725292963441461	0.784298367798328	0.976035692030564	0.945275394013152	0.0955272517167032
1	0.102460469352081	0.728080110391602	0.718997437041253	0.375819898210466	0.113635276444256	0.380681999027729	0.778404063079506	0.992570109898224	0.785640224581584	0.454602079000324	0.234992944635451	0.362891467520967	0.342177154496312	0.752598592313007	0.198876500595361	0.822555196471512	0.231703741010278	0.320446729660034	0.0234041381627321	0.496248470619321
1	0.723351882304996	0.664768661139533	0.628358967369422	0.298727568704635	0.334285533055663	0.117495503975078	0.680417278315872	0.231289188377559	0.895508908201009	0.705955639947206	0.264066428178921	0.0355607215315104	0.829479807056487	0.987752135377377	0.22182540083304	0.0224990521091968	0.201798935187981	0.177134486613795	0.441588778747246	0.265278019476682
-1	0.516401493921876	0.290164924226701	0.385247600032017	0.500884383218363	0.452302350895479	0.180848073912784	0.0758757425937802	0.752520403126255	0.968178676674142	0.764404509682208	0.455011455342174	0.66879131924361	0.532973668305203	0.415064334869385	0.784039192833006	0.19577270722948	0.919081985251978	0.483057999052107	0.692677909275517	0.329188710311428
-1	0.411899478174746	0.740050154039636	0.525460533797741	0.36299276445061	0.399360427400097	0.338350024074316	0.0284327897243202	0.60185569175519	0.582792134024203	0.280594181502238	0.648438238771632	0.77053093444556	0.916397638618946	0.364182609599084	0.871613821480423	0.386270560789853	0.889000555500388	0.75242143846117	0.788177769398317	0.358085149666294
-1	0.413265279959887	0.277613971848041	0.138407893711701	0.69782973616384	0.890764521202073	0.329158307751641	0.685524173080921	0.648989530280232	0.600275387987494	0.289510054280981	0.430614550830796	0.00962424976751208	0.362195911118761	0.413886733585969	0.691171471728012	0.563575265230611	0.238877118797973	0.877542717382312	0.632951601175591	0.322699249954894
1	0.762044408358634	0.0868665326852351	0.127234637271613	0.767494939733297	0.907771826721728	0.0582284834235907	0.892216525971889	0.196868256898597	0.622919228393584	0.666704752249643	0.982717251172289	0.357265592552722	0.245561142219231	0.640173026127741	0.691290809540078	0.393204568885267	0.294781778473407	0.417197253089398	0.32683442835696	0.232471097260714
-1	0.259176547406241	0.636594669660553	0.374613657128066	0.85376352397725	0.328402319224551	0.0367384739220142	0.947363832965493	0.547494794707745	0.41746976156719	0.263049558270723	0.396192813059315	0.447293532313779	0.420768420211971	0.375166546553373	0.154762791935354	0.0230378368869424	0.41325785801746	0.244004145730287	0.944519736338407	0.184757471783087
1	0.763189780293033	0.421324555296451	0.881081453291699	0.28889211313799	0.799178390065208	0.389556920155883	0.652100972365588	0.585369223495945	0.858845818787813	0.749113025143743	0.672943797893822	0.825889039551839	0.498114779125899	0.286941805621609	0.389578284230083	0.930270221550018	0.90413798391819	0.619898822391406	0.557026448193938	0.562278361758217
1	0.982404813636094	0.361457436112687	0.0227247045841068	0.968609867850319	0.526428842917085	0.945514444960281	0.938373666722327	0.684783146250993	0.306604301556945	0.639291851315647	0.748328431043774	0.0542156214360148	0.96615309570916	0.67139897798188	0.910352405626327	0.190423366613686	0.740292399423197	0.810381368966773	0.25587356230244	0.693766965763643
